ID	10 CN A	102 CN A	12 CN A	13 CN A	16 CN A	19 CN A	22 CN A	3 CN A	45 CN A	51 CN A	59 CN A	60 CN A	62 CN A	7 CN A	9 CN A	HC102 CN A	HC103 CN A	HC105 CN A	HC52 CN A	HC53 CN A	HC55 CN A	HC57 CN A	HC61 CN A	HC62 CN A	HC65 CN A	HC66 CN A	HC68 CN A	HC69 CN A	HC71 CN A	HC72 CN A	HC73 CN A	HC74 CN A	HC76 CN A	HC80 CN A	HC81 CN A	HC82 CN A	HC83 CN A	HC86 CN A
50489	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
5049	0.19820833	0.19820833	0.19820833	0.19820833	0.19820833	0.19820833	0.43273014	0.19820833	0.19820833	0.19820833	0.19820833	0.19820833	0.99987245	0.19820833	0.2551223	0.19820833	0.61235166	0.19820833	0.19820833	0.9989041	0.5056708	0.19820833	0.19820833	0.19820833	0.19820833	0.97581476	0.88118684	0.90721726	0.9990828	0.19820833	0.85888	0.54485	0.19820833	0.24914373	0.19820833	0.99540746	0.83263624	0.19820833
5050	0.033073958	0.8844846	0.40201804	0.43776542	0.50195235	0.033073958	0.033073958	0.03931177	0.0875287	0.24955201	0.4489013	0.033073958	0.39631584	0.5566913	0.07636276	0.033073958	0.4411209	0.55277294	0.112493	0.9957242	0.24850394	0.033073958	0.10461045	0.4925545	0.19666184	0.033073958	0.033073958	0.033073958	0.033073958	0.19995235	0.033073958	0.56226754	0.18966466	0.043724474	0.033073958	0.033073958	0.033073958	0.4371834
50506	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
50507	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
50508	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
50509	0.16503012	0.013402371	0.39335603	0.055143427	0.03446798	0.5736415	0.19810809	0.28170487	0.24375452	0.018883198	0.08923839	0.025611714	0.18725486	0.39910498	0.008631403	0.08732031	0.081733204	0.05609656	0.054682415	0.19810809	0.035271533	0.3377457	0.15183525	0.63057286	0.19810809	0.83672494	0.004514096	0.31528395	0.19810809	0.78813225	0.28553864	0.48867533	0.481313	0.018996136	0.007861876	0.16407873	0.7675425	0.36243773
5051	0.367478	0.41584772	0.367478	0.367478	0.367478	0.41584772	0.41584772	0.367478	0.367478	0.367478	0.367478	0.367478	0.40451488	0.41584772	0.367478	0.367478	0.367478	0.367478	0.367478	0.41584772	0.41584772	0.367478	0.407671	0.41584772	0.367478	0.53518426	0.41584772	0.6681353	0.41584772	0.367478	0.367478	0.367478	0.41584772	0.41584772	0.367478	0.41584772	0.41584772	0.367478
50512	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
50514	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
50515	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
5052	0.99350816	0.972068	0.18184984	1.0	0.2975695	1.0	1.0	0.9996599	1.0	1.0	1.0	1.0	1.0	0.760985	1.0	0.99990135	0.8659121	0.98449165	1.0	0.44997162	0.37724686	0.9999081	1.0	0.13351418	0.99817055	0.5000211	0.99998504	0.9997142	0.64544106	0.99682885	0.99999577	0.6124454	0.06926602	0.78893864	0.9917095	0.9847644	0.91082025	0.7020583
5053	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
5054	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
5055	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
5058	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
506	2.4499764E-9	1.14309024E-8	2.2338999E-4	0.0019525242	0.9455077	2.0762409E-5	0.0011652692	0.15104288	0.016172653	0.034233578	2.5577722E-6	0.99905777	1.8806135E-7	4.955541E-7	2.192962E-7	1.1486632E-7	0.0026512346	0.86525583	1.0685061E-6	1.3752483E-17	4.6059805E-9	7.229787E-8	1.9877964E-9	2.8841643E-13	8.377792E-7	4.744778E-12	0.08686652	4.8670795E-10	2.3975335E-17	2.1265911E-13	4.2257473E-10	2.7647527E-6	1.729366E-15	7.8122434E-7	5.247851E-7	6.1840685E-15	1.37887675E-8	0.12154502
50613	0.34268957	0.34268957	0.34268957	0.34268957	0.34268957	0.34268957	0.34268957	0.34268957	0.34268957	0.34268957	0.34268957	0.34268957	0.34268957	0.34268957	0.34268957	0.34268957	0.34268957	0.34268957	0.34268957	0.34268957	0.34268957	0.34268957	0.34268957	0.34268957	0.34268957	0.34268957	0.34268957	0.34268957	1.0	0.34268957	0.34268957	0.34268957	0.34268957	0.34268957	0.34268957	0.34268957	0.34268957	0.34268957
50615	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
50616	0.3455649	0.3455649	0.3455649	0.3455649	0.5125441	0.3455649	0.3455649	0.3455649	0.3455649	0.3455649	0.3455649	0.3455649	0.99119455	0.3455649	0.3455649	0.3455649	0.3455649	0.3455649	0.3455649	0.7664915	0.906757	0.99988914	0.9267793	0.3455649	0.3455649	0.83934605	0.97263575	0.3455649	0.709713	0.3455649	0.6505165	0.3455649	0.7534889	0.8266423	0.3455649	0.5465318	0.3455649	0.3455649
50617	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
50618	0.2717212	0.3135494	0.22072084	0.090381995	0.41538507	0.28182262	0.10957262	0.34604383	0.07078361	0.12540086	0.13828245	0.1430087	0.23994066	0.19988978	0.32943907	0.13696621	0.38152868	0.07946452	0.33144346	0.38792995	0.25968027	0.784312	0.26805937	0.34604383	0.34604383	0.37127057	0.552212	0.28548527	0.38410604	0.34665644	0.20961027	0.34604383	0.34604383	0.5305731	0.3662922	0.5109128	0.34604383	0.24770457
50619	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
5062	0.9679261	0.8134096	0.3114961	0.640115	0.12593918	0.5539448	0.6493236	0.024424277	0.3533389	0.8939362	0.8301275	0.79085696	0.37144133	0.6166571	0.10977279	0.7242122	0.49205172	0.4615364	0.58613443	0.28318635	0.08558952	0.28376412	0.6316753	0.13276556	0.76444876	0.7772623	0.5477431	0.91693246	0.91541004	0.507591	0.43827313	0.41200903	0.13276556	0.8633283	0.7883305	0.62819755	0.48944584	0.45065632
50624	0.34134847	0.34134847	0.34134847	0.34134847	0.47773394	0.34134847	0.34134847	0.34134847	0.34134847	0.34134847	0.34134847	0.34134847	0.34134847	0.7177587	0.34134847	0.34134847	0.34134847	0.34134847	0.34134847	0.34134847	0.4471504	0.999975	0.393873	0.92243344	0.34134847	1.0	0.34134847	0.34134847	0.34134847	0.955054	0.34134847	0.34134847	0.34134847	0.34134847	0.34134847	0.39317596	0.34134847	0.34134847
50626	0.43646675	0.9915501	0.2798238	0.2798238	0.2798238	0.9564897	0.2798238	0.2798238	0.2798238	0.2798238	0.2798238	0.8707578	0.2798238	0.2798238	0.2798238	0.2798238	0.5079058	0.2798238	0.2798238	0.2798238	0.2798238	0.99826705	0.2798238	0.2798238	0.2798238	0.2798238	0.40663797	0.2798238	0.2798238	0.2798238	0.99923927	0.2798238	0.38833076	0.92579633	0.5235479	0.2798238	0.6950937	0.2798238
50628	0.798707	0.19830282	0.19830282	0.19830282	0.19830282	0.8516154	0.9999915	0.19830282	0.19830282	0.19830282	0.55685955	0.19830282	0.9993832	0.87025046	0.19830282	0.19830282	0.92300665	0.9505889	0.19830282	0.19830282	0.99721956	0.19830282	0.19830282	0.19830282	0.19830282	0.19830282	0.19830282	0.19830282	0.33423662	0.19830282	0.45918882	0.19830282	0.7486106	0.7064039	0.38489574	0.19830282	0.23895103	0.19830282
5063	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
50632	0.022673614	0.046192035	0.17988922	0.10130647	0.44420242	0.04620477	0.13249932	0.19759896	0.023017537	0.038618833	0.016425207	0.06657262	0.041323435	0.085296415	0.019590583	0.027549982	0.5168839	0.28746173	0.036085382	0.085687175	0.41812733	0.15617082	0.06960625	0.13578066	0.13165	0.08297037	0.5218346	0.035506573	0.007672651	0.19103977	0.078629896	0.34015206	0.021230703	0.27084315	0.31159866	0.011259291	0.079746746	0.39454803
5064	0.013641426	0.09499832	0.8212571	0.06413986	0.86515665	0.78539896	0.19898662	0.13875805	0.0012889252	0.004430788	0.0015809725	2.375113E-5	0.02180434	0.15853553	0.03921887	0.030138634	0.357229	0.01657698	0.23118636	0.9894882	0.9711058	0.45257246	0.6743995	0.3994767	0.050197136	0.9132837	0.047402732	0.2722026	0.10235279	0.7661799	0.13131589	0.016813805	0.2959166	0.38248676	0.13637643	0.18572734	0.75725025	0.032455456
50649	0.0014076463	7.103298E-4	0.0092413165	0.0066476874	0.58859444	2.1653062E-4	0.093422934	0.0026605716	1.3006358E-17	1.9525825E-4	6.9191874E-13	7.0042944E-8	1.4451202E-6	0.004328164	3.666507E-5	2.2534106E-8	0.0705989	0.53144413	1.8720148E-6	0.04297274	0.020772241	0.025511418	0.0236211	0.55248475	0.044487204	0.1653096	1.1185789E-9	0.19275197	2.9165674E-9	0.026887871	1.30288855E-8	6.348847E-5	1.4118186E-12	0.09786532	3.9027305E-4	9.1168484E-10	2.1894627E-4	7.3750285E-5
50650	0.89621574	0.319554	0.50997543	0.5046672	0.6102812	0.09299217	0.008268929	0.541744	0.2444611	0.9999953	0.9984672	0.37845024	0.027942162	0.39186817	0.63492626	0.99853325	0.44827032	0.45174915	0.13620403	0.26154244	0.103011176	0.051927105	0.5754434	0.21048866	0.3415532	0.008268929	0.13949522	0.018878456	0.037857365	0.32824296	0.15654545	0.6609462	0.050982136	0.3964879	0.53421295	0.008548922	0.15146053	0.35777152
5066	0.23579012	0.1860356	0.31612667	0.35926867	0.5229394	0.2343281	0.24849904	0.34114018	0.20380732	0.29885873	0.25557876	0.22732696	0.18973577	0.31265068	0.20409672	0.19913599	0.40492728	0.33778438	0.20368353	0.34849912	0.33207312	0.218283	0.22230086	0.28966722	0.33911842	0.24686521	0.21913414	0.19086193	0.16722625	0.26535398	0.264392	0.37032694	0.20414925	0.2812941	0.29298857	0.18589412	0.26551133	0.3792026
50674	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
5068	0.46869287	0.46869287	0.46869287	0.46869287	0.46869287	0.46869287	0.46869287	0.46869287	0.46869287	0.46869287	0.46869287	0.46869287	0.46869287	0.46869287	0.46869287	0.46869287	0.46869287	0.46869287	0.46869287	0.46869287	0.46869287	0.46869287	0.46869287	0.46869287	0.46869287	0.46869287	0.46869287	0.46869287	0.46869287	0.46869287	0.46869287	0.46869287	0.46869287	0.46869287	0.46869287	0.7085703	0.46869287	0.46869287
5069	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
50700	0.4527777	0.99999946	0.4527777	0.4527777	0.4527777	0.4527777	0.4527777	0.4527777	0.4527777	0.4527777	0.4527777	0.4527777	0.4527777	0.4527777	0.4527777	0.4527777	0.4527777	0.4527777	0.4527777	0.4527777	0.4527777	0.4527777	0.4527777	0.4527777	0.4527777	0.4527777	0.4527777	0.4527777	0.4527777	0.4527777	0.4527777	0.4527777	0.4527777	0.4527777	0.4527777	0.4527777	0.4527777	0.4527777
5071	0.27637115	0.27637115	0.27637115	0.60351384	0.8668618	0.27637115	0.27637115	0.27637115	0.27637115	0.27637115	0.27637115	0.27637115	0.27637115	0.69192535	0.27637115	0.27637115	0.27637115	0.40397072	0.27637115	0.27637115	0.27877188	0.27637115	0.27637115	0.27637115	0.27637115	0.49805656	0.27637115	0.27637115	0.27637115	0.27637115	0.27637115	0.27637115	0.27637115	0.5182737	0.27637115	0.27637115	0.27637115	0.54943454
50717	0.15493912	0.23448573	0.52227503	0.2589158	0.44864064	0.09002386	0.2769479	0.06591083	0.06875451	0.29915932	0.0134018315	0.040065546	0.016666813	0.20029399	0.1333382	0.43892616	0.29359183	0.37831986	0.256398	0.023749912	0.121086165	0.8844507	0.46193025	0.02460371	0.59716845	0.5166353	0.45067996	0.24765041	0.14359824	0.35814673	0.013895361	0.39845565	0.13083896	0.6476774	0.040592387	0.088725984	0.03504553	0.13565429
5073	0.29285723	0.5315919	0.72552705	0.25944424	0.50422835	0.34233975	0.113299616	0.3031537	0.6563251	0.16438504	0.15890841	0.15415385	0.19812195	0.58252716	0.60352254	0.051590834	0.641187	0.7677588	0.86779493	0.79878074	0.971294	0.77187586	0.98748034	0.54456246	0.6805167	0.8943254	0.8613463	0.7374425	0.27882624	0.7932012	0.8715006	0.6502429	0.6151743	0.6010276	0.46724826	0.9967415	0.4851981	0.479719
5074	0.47164482	0.47164482	0.005543323	0.47164482	0.3347992	0.47164482	0.47164482	0.01690308	0.47164482	0.47164482	0.04764349	0.47164482	0.47164482	0.47164482	0.47164482	0.47164482	0.47164482	0.47164482	0.47164482	0.47164482	0.47164482	0.12971838	0.47164482	0.47164482	0.47164482	0.47164482	0.47164482	0.47164482	0.47164482	0.47164482	0.47164482	0.29879996	0.47164482	0.4409113	0.47164482	0.47164482	0.47164482	0.07478823
5075	0.37042987	0.99152	0.32783535	0.32783535	0.418225	0.32783535	0.32783535	0.32783535	0.32783535	0.32783535	0.32783535	0.32783535	0.5517236	0.32783535	0.32783535	0.32783535	0.73852813	0.5910107	0.32783535	0.32783535	0.4740299	1.0	0.32783535	0.32783535	0.80421996	0.53848386	0.9997744	0.84510165	0.6265862	0.32783535	0.32783535	0.32783535	0.32783535	0.9874955	0.32783535	0.9185264	0.32783535	0.32783535
5076	0.44502926	0.44502926	0.83392066	0.44502926	0.44502926	0.44502926	0.44502926	0.44502926	0.44502926	0.44502926	0.44502926	0.44502926	0.44502926	0.889014	0.44502926	0.44502926	0.44502926	0.44502926	0.44502926	0.44502926	0.44502926	0.44502926	0.44502926	0.44502926	0.44502926	0.44502926	0.44502926	0.44502926	0.44502926	0.44502926	0.44502926	0.44502926	0.44502926	0.44502926	0.44502926	0.44502926	0.44502926	0.44502926
5077	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
5078	0.47164458	0.47164458	0.47164458	0.47164458	0.47164458	0.47164458	0.47164458	0.47164458	0.47164458	0.47164458	0.47164458	0.47164458	0.47164458	0.47164458	0.47164458	0.47164458	0.47164458	0.47164458	0.47164458	0.47164458	0.47164458	0.47164458	0.47164458	0.47164458	0.47164458	0.47164458	0.47164458	0.47164458	0.47164458	0.47164458	0.47164458	0.47164458	0.47164458	0.47164458	0.47164458	0.47164458	0.47164458	0.47164458
5079	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
5080	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
50801	0.3408954	0.9084123	0.31022763	0.5667614	0.5332366	0.5191628	0.74685717	0.6122174	0.2599203	0.33250323	0.22991525	0.24793318	0.6325083	0.88982797	0.22991525	0.22991525	0.2403319	0.5175748	0.26880446	0.6822084	0.7589756	0.6632848	0.609144	0.32371688	0.22991525	0.6866371	0.47670364	0.57106286	0.8351419	0.22991525	0.92609024	0.22991525	0.22991525	0.5115861	0.22991525	0.9697064	0.22991525	0.32376623
50804	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
50805	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
50807	1.0	0.99993265	0.9152404	0.97760046	0.49148676	1.3790503E-5	0.9779925	4.968092E-9	8.0112646E-16	0.86950827	0.9902492	0.0026587646	0.03541553	0.99986	0.026084425	0.16366856	0.99997085	0.99999994	0.056022976	0.079848096	0.32372507	2.0884657E-12	1.0487037E-9	0.9958176	0.0099105295	9.030272E-5	0.050545808	0.005329999	0.33345652	0.35885096	0.33211002	0.791819	2.3225484E-5	0.1617973	0.93941635	0.9742351	0.94400305	0.60419893
50809	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
5081	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
50810	2.6995592E-6	0.1082175	7.3671945E-12	0.018066008	0.312077	1.355745E-10	4.5497276E-5	0.08897529	3.8279717E-29	5.3411713E-13	9.403224E-21	2.6821586E-14	2.165591E-15	2.0131869E-4	9.893092E-10	1.7150554E-5	0.503021	0.008116643	2.3028885E-8	1.1027516E-30	1.6805368E-12	1.2170051E-18	2.7939825E-22	4.470275E-22	5.937032E-11	4.1483143E-25	0.88728845	1.1596511E-18	1.5158491E-13	5.7932424E-29	3.664689E-12	0.004409893	3.700995E-15	0.024748057	1.0660471E-9	1.0586403E-8	2.3356179E-4	0.0021880423
50813	4.173948E-7	0.7472462	0.53275126	0.52892035	0.6861734	0.439119	0.039692793	0.24923073	0.5621295	2.4781644E-5	0.025962492	0.553739	0.319123	3.0032006E-5	0.9854183	0.030328186	0.6919967	0.9999686	0.51886606	0.05273328	0.7168578	0.9990914	0.27000627	0.27374876	0.102531925	0.0052329926	0.99998844	0.10576279	0.97699225	0.74046046	0.9723968	0.99999964	0.9998351	0.68866193	0.2968467	6.522272E-7	0.062444054	0.9999992
50814	0.3025603	0.3025603	0.3025603	0.3025603	0.3025603	0.3025603	0.3025603	0.3025603	0.40314928	0.3025603	0.43314558	0.3025603	0.3025603	0.3025603	0.9904126	0.3025603	0.3025603	0.3025603	0.3025603	0.3025603	0.34590507	0.3025603	0.3025603	0.3025603	0.3025603	0.3025603	0.43314558	0.3025603	0.43314558	0.64604366	0.3025603	0.43314558	0.3025603	0.3025603	0.43314558	0.3025603	0.3025603	0.43314558
5082	0.689039	0.9453388	0.3275791	0.47621396	0.27467135	0.532409	0.27467135	0.27467135	0.27467135	0.27467135	0.27467135	0.27467135	0.27467135	0.6302917	0.31425545	0.27467135	0.28953597	0.7180357	0.971232	0.47042364	0.27467135	0.27467135	0.27467135	0.27467135	0.64722645	0.29165438	0.95896816	0.27467135	0.27467135	0.27467135	0.27467135	0.36085507	0.27467135	0.870106	0.2982203	0.27467135	0.9253768	0.27467135
5083	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
50831	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
50832	0.40762	0.40762	0.40762	0.40762	0.40762	0.40762	0.40762	0.40762	0.40762	0.40762	0.40762	0.40762	0.40762	0.43075466	0.40762	0.40762	0.40762	0.40762	0.40762	0.4363314	0.80863464	0.40762	0.40762	0.40762	0.40762	0.40762	0.40762	0.40762	0.7189077	0.40762	0.40762	0.40762	0.40762	0.40762	0.40762	0.72564954	0.40762	0.40762
50833	0.42710117	0.42710117	0.42710117	0.42710117	0.42710117	0.42710117	0.42710117	0.42710117	0.42710117	0.42710117	0.42710117	0.42710117	0.42710117	0.42710117	0.42710117	0.42710117	0.42710117	0.42710117	0.42710117	0.48588276	0.42710117	0.42710117	0.42710117	0.42710117	0.42710117	0.42710117	0.90586466	0.42710117	0.9311528	0.42710117	0.7518866	0.42710117	0.42710117	0.42710117	0.42710117	0.7060502	0.42710117	0.42710117
50834	0.64975965	0.99998	0.5505394	0.5294559	0.98044944	0.22043875	0.7554228	0.809321	0.019652005	0.019652005	0.031246835	0.021863157	0.9714719	0.999616	0.43256086	0.21885866	0.28500664	0.091903076	0.7839958	0.9997096	0.9204744	0.6667289	0.99913156	0.49337408	0.76229346	0.99939287	0.96852654	0.9278327	0.9920876	0.6859179	0.99997693	0.3333395	0.99894977	0.35764202	0.41351473	0.8899342	0.8253876	0.27532783
50835	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
50836	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
50837	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
50838	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
50839	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
50840	0.3689148	0.3689148	0.3689148	0.3689148	0.3689148	0.3689148	0.3689148	0.3689148	0.3689148	0.3689148	0.3689148	0.3689148	0.3689148	0.3689148	0.3689148	0.3689148	0.3689148	0.3689148	0.3689148	0.3689148	0.3689148	0.3689148	0.3689148	0.3689148	0.3689148	0.3689148	0.3689148	0.3689148	0.3689148	0.3689148	0.3689148	0.3689148	0.3689148	0.3689148	0.3689148	0.3689148	0.3689148	0.3689148
50848	1.0	0.3638521	0.9367807	0.39137244	0.5059116	0.9777305	1.0	0.3638521	0.60081804	0.992383	0.3638521	0.99751866	0.9999927	0.9877895	0.3638521	0.9992228	0.3638521	0.3638521	0.3638521	0.3638521	0.3638521	0.3638521	0.37741885	0.3638521	0.3638521	0.9997077	0.3638521	0.9994233	1.0	0.3638521	0.3638521	0.3638521	0.3638521	0.3638521	0.89399976	0.99999845	0.3638521	0.3638521
